Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4467",,,"PATRIC.562.123410.562.123410.con.0020.CDS.42584.44659.fwd","PATRIC","CDS",42584,44659,2076,"+",,"PLF_561_00006287","PGF_10376800",,691,,"Putative endonuclease",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4425",,,"PATRIC.562.123410.562.123410.con.0020.CDS.4325.5668.fwd","PATRIC","CDS",4325,5668,1344,"+",,"PLF_561_00003464","PGF_00006417",,447,,"Fructuronate transporter GntP",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4468",,,"PATRIC.562.123410.562.123410.con.0020.CDS.44652.45938.fwd","PATRIC","CDS",44652,45938,1287,"+",,"PLF_561_00006222","PGF_08225224",,428,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4469",,,"PATRIC.562.123410.562.123410.con.0020.CDS.46048.47787.fwd","PATRIC","CDS",46048,47787,1740,"+",,"PLF_561_00007607","PGF_00048219",,579,,"Restriction endonuclease",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4470",,,"PATRIC.562.123410.562.123410.con.0020.CDS.47800.48990.rev","PATRIC","CDS",47800,48990,1191,"-",,"PLF_561_00007604","PGF_01889325",,396,,"DNA-cytosine methyltransferase (EC 2.1.1.37)","GO:0003886|DNA (cytosine-5-)-methyltransferase activity"
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4471",,,"PATRIC.562.123410.562.123410.con.0020.CDS.48983.50605.rev","PATRIC","CDS",48983,50605,1623,"-",,"PLF_561_00007580","PGF_00269094",,540,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4472",,,"PATRIC.562.123410.562.123410.con.0020.CDS.51011.51817.rev","PATRIC","CDS",51011,51817,807,"-",,"PLF_561_00007569","PGF_01000105",,268,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4473",,,"PATRIC.562.123410.562.123410.con.0020.CDS.52036.52548.rev","PATRIC","CDS",52036,52548,513,"-",,"PLF_561_00007658","PGF_08225224",,170,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4474",,,"PATRIC.562.123410.562.123410.con.0020.CDS.52551.52766.rev","PATRIC","CDS",52551,52766,216,"-",,"PLF_561_00029718","PGF_08233219",,71,,"FIG00642294: hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4475",,,"PATRIC.562.123410.562.123410.con.0020.CDS.52781.53206.rev","PATRIC","CDS",52781,53206,426,"-",,,"PGF_08225224",,141,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4476",,,"PATRIC.562.123410.562.123410.con.0020.CDS.53570.53725.rev","PATRIC","CDS",53570,53725,156,"-",,,"PGF_00067424",,51,,"Z1226 protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4477",,,"PATRIC.562.123410.562.123410.con.0020.CDS.53828.54004.rev","PATRIC","CDS",53828,54004,177,"-",,,"PGF_08225224",,58,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4478",,,"PATRIC.562.123410.562.123410.con.0020.CDS.54021.54509.rev","PATRIC","CDS",54021,54509,489,"-",,"PLF_561_00078733","PGF_08225224",,162,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4479",,,"PATRIC.562.123410.562.123410.con.0020.CDS.54506.54883.rev","PATRIC","CDS",54506,54883,378,"-",,"PLF_561_00000013","PGF_00067296",,125,,"YeeV toxin protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4480",,,"PATRIC.562.123410.562.123410.con.0020.CDS.54972.55340.rev","PATRIC","CDS",54972,55340,369,"-",,"PLF_561_00000010","PGF_00067294",,122,,"YeeU protein (antitoxin to YeeV)",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4481",,,"PATRIC.562.123410.562.123410.con.0020.CDS.55390.55503.rev","PATRIC","CDS",55390,55503,114,"-",,"PLF_561_00004283","PGF_08225224",,37,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4482",,,"PATRIC.562.123410.562.123410.con.0020.CDS.55503.55724.rev","PATRIC","CDS",55503,55724,222,"-",,"PLF_561_00000018","PGF_00065498",,73,,"Uncharacterized protein YeeT",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4483",,,"PATRIC.562.123410.562.123410.con.0020.CDS.55787.56263.rev","PATRIC","CDS",55787,56263,477,"-",,"PLF_561_00000028","PGF_00064380",,158,,"UPF0758 protein YeeS",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4484",,,"PATRIC.562.123410.562.123410.con.0020.CDS.56279.56743.rev","PATRIC","CDS",56279,56743,465,"-",,"PLF_561_00000021","PGF_00060250",,154,,"Antirestriction protein klcA",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4485",,,"PATRIC.562.123410.562.123410.con.0020.CDS.57085.57903.rev","PATRIC","CDS",57085,57903,819,"-",,"PLF_561_00000015","PGF_00064344",,272,,"UPF0380 proteins YafZ and homologs",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4486",,,"PATRIC.562.123410.562.123410.con.0020.CDS.58058.58216.rev","PATRIC","CDS",58058,58216,159,"-",,"PLF_561_00004135","PGF_00064362",,52,,"UPF0401 protein YkfF",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4487",,,"PATRIC.562.123410.562.123410.con.0020.CDS.58287.61133.rev","PATRIC","CDS",58287,61133,2847,"-",,"PLF_561_00171455","PGF_00058981",,948,,"Antigen 43",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4426",,,"PATRIC.562.123410.562.123410.con.0020.CDS.5849.6751.rev","PATRIC","CDS",5849,6751,903,"-",,"PLF_561_00000709","PGF_00037898",,300,,"Protein FimH (regulates length and adhesion of type 1 fimbriae, and mediates mannose binding)",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4489",,,"PATRIC.562.123410.562.123410.con.0020.CDS.61505.62377.rev","PATRIC","CDS",61505,62377,873,"-",,"PLF_561_00000033","PGF_00065497",,290,,"Uncharacterized protein YeeP",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4490",,,"PATRIC.562.123410.562.123410.con.0020.CDS.62462.63379.rev","PATRIC","CDS",62462,63379,918,"-",,,"PGF_08225224",,305,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4491",,,"PATRIC.562.123410.562.123410.con.0020.CDS.63936.64064.fwd","PATRIC","CDS",63936,64064,129,"+",,"PLF_561_00005982","PGF_03352126",,42,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4493",,,"PATRIC.562.123410.562.123410.con.0020.CDS.64580.65182.rev","PATRIC","CDS",64580,65182,603,"-",,"PLF_561_00000174","PGF_08225224",,200,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4494",,,"PATRIC.562.123410.562.123410.con.0020.CDS.65278.65484.rev","PATRIC","CDS",65278,65484,207,"-",,"PLF_561_00000067","PGF_08225224",,68,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4495",,,"PATRIC.562.123410.562.123410.con.0020.CDS.66267.66407.fwd","PATRIC","CDS",66267,66407,141,"+",,"PLF_561_00000014","PGF_00010851",,46,,"Haemolysin expression modulating protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4496",,,"PATRIC.562.123410.562.123410.con.0020.CDS.66740.66934.rev","PATRIC","CDS",66740,66934,195,"-",,"PLF_561_00004951","PGF_07459651",,64,,"FIG00639191: hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4497",,,"PATRIC.562.123410.562.123410.con.0020.CDS.67137.67706.fwd","PATRIC","CDS",67137,67706,570,"+",,"PLF_561_00028529","PGF_09399496",,189,,"Intergenic-region protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4427",,,"PATRIC.562.123410.562.123410.con.0020.CDS.6771.7274.rev","PATRIC","CDS",6771,7274,504,"-",,"PLF_561_00003425","PGF_00037897",,167,,"Protein FimG (regulates length and adhesion of type 1 fimbriae)",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4498",,,"PATRIC.562.123410.562.123410.con.0020.CDS.67966.68367.fwd","PATRIC","CDS",67966,68367,402,"+",,"PLF_561_00000209","PGF_08225224",,133,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4499",,,"PATRIC.562.123410.562.123410.con.0020.CDS.68355.68789.fwd","PATRIC","CDS",68355,68789,435,"+",,,"PGF_08225224",,144,,"FIG00638721: hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4500",,,"PATRIC.562.123410.562.123410.con.0020.CDS.68789.69025.fwd","PATRIC","CDS",68789,69025,237,"+",,,"PGF_07757214",,78,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4501",,,"PATRIC.562.123410.562.123410.con.0020.CDS.69135.69524.fwd","PATRIC","CDS",69135,69524,390,"+",,"PLF_561_00004185","PGF_01000105",,129,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4502",,,"PATRIC.562.123410.562.123410.con.0020.CDS.69521.69868.fwd","PATRIC","CDS",69521,69868,348,"+",,"PLF_561_00000050","PGF_08225224",,115,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4503",,,"PATRIC.562.123410.562.123410.con.0020.CDS.69884.71302.fwd","PATRIC","CDS",69884,71302,1419,"+",,"PLF_561_00000009","PGF_01000105",,472,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4504",,,"PATRIC.562.123410.562.123410.con.0020.CDS.71541.72899.rev","PATRIC","CDS",71541,72899,1359,"-",,"PLF_561_00004743","PGF_08225224",,452,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4428",,,"PATRIC.562.123410.562.123410.con.0020.CDS.7287.7817.rev","PATRIC","CDS",7287,7817,531,"-",,"PLF_561_00003450","PGF_00037896",,176,,"Protein FimF (regulates length and adhesion of type 1 fimbriae)",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4506",,,"PATRIC.562.123410.562.123410.con.0020.CDS.73847.73963.fwd","PATRIC","CDS",73847,73963,117,"+",,"PLF_561_00006291","PGF_01629361",,38,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4507",,,"PATRIC.562.123410.562.123410.con.0020.CDS.74064.74846.rev","PATRIC","CDS",74064,74846,783,"-",,"PLF_561_00004872","PGF_00059193",,260,,"Transcriptional regulator, DeoR family",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4508",,,"PATRIC.562.123410.562.123410.con.0020.CDS.75152.76072.fwd","PATRIC","CDS",75152,76072,921,"+",,"PLF_561_00004862","PGF_02382389",,306,,"Ribokinase (EC 2.7.1.15)","GO:0004747|ribokinase activity"
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4509",,,"PATRIC.562.123410.562.123410.con.0020.CDS.76100.77416.fwd","PATRIC","CDS",76100,77416,1317,"+",,"PLF_561_00004848","PGF_02716734",,438,,"Homolog of fucose/glucose/galactose permeases",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4510",,,"PATRIC.562.123410.562.123410.con.0020.CDS.77428.78441.fwd","PATRIC","CDS",77428,78441,1014,"+",,"PLF_561_00004834","PGF_00045636",,337,,"Putative uncharacterized protein STY3991",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4429",,,"PATRIC.562.123410.562.123410.con.0020.CDS.7827.10463.rev","PATRIC","CDS",7827,10463,2637,"-",,"PLF_561_00000161","PGF_00028437",,878,,"Outer membrane usher protein FimD",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4511",,,"PATRIC.562.123410.562.123410.con.0020.CDS.78863.79117.fwd","PATRIC","CDS",78863,79117,255,"+",,"PLF_561_00000019","PGF_01000105",,84,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4512",,,"PATRIC.562.123410.562.123410.con.0020.CDS.79364.80620.rev","PATRIC","CDS",79364,80620,1257,"-",,"PLF_561_00004955","PGF_05423656",,418,,"PTS system, IIC component, UlaA-type",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4513",,,"PATRIC.562.123410.562.123410.con.0020.CDS.80633.80920.rev","PATRIC","CDS",80633,80920,288,"-",,"PLF_561_00005452","PGF_08734867",,95,,"PTS system, IIB component",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4514",,,"PATRIC.562.123410.562.123410.con.0020.CDS.80936.81379.rev","PATRIC","CDS",80936,81379,444,"-",,"PLF_561_00005451","PGF_00929663",,147,,"PTS system, IIA component",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4515",,,"PATRIC.562.123410.562.123410.con.0020.CDS.81650.82681.fwd","PATRIC","CDS",81650,82681,1032,"+",,"PLF_561_00005420","PGF_09774558",,343,,"Transcriptional regulator, LacI family",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4516",,,"PATRIC.562.123410.562.123410.con.0020.CDS.82763.82900.fwd","PATRIC","CDS",82763,82900,138,"+",,"PLF_561_00006584","PGF_01650326",,45,,"FIG00641357: hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4517",,,"PATRIC.562.123410.562.123410.con.0020.CDS.83073.83366.fwd","PATRIC","CDS",83073,83366,294,"+",,"PLF_561_00007539","PGF_09978608",,97,,"Transposase",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4518",,,"PATRIC.562.123410.562.123410.con.0020.CDS.83453.83647.rev","PATRIC","CDS",83453,83647,195,"-",,"PLF_561_00004809","PGF_01000105",,64,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4519",,,"PATRIC.562.123410.562.123410.con.0020.CDS.84451.84672.rev","PATRIC","CDS",84451,84672,222,"-",,"PLF_561_00000217","PGF_00408955",,73,,"Uncharacterized protein YhfK",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4520",,,"PATRIC.562.123410.562.123410.con.0020.CDS.84927.85616.rev","PATRIC","CDS",84927,85616,690,"-",,"PLF_561_00007562","PGF_02230495",,229,,"N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)","GO:0047465|N-acylglucosamine-6-phosphate 2-epimerase activity"
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4521",,,"PATRIC.562.123410.562.123410.con.0020.CDS.85616.87172.rev","PATRIC","CDS",85616,87172,1557,"-",,"PLF_561_00007526","PGF_00950792",,518,,"PTS system, N-acetylmannosamine-specific IIC component / PTS system, N-acetylmannosamine-specific IIB component",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0020","fig|562.123410.peg.4522",,,"PATRIC.562.123410.562.123410.con.0020.CDS.87338.88162.fwd","PATRIC","CDS",87338,88162,825,"+",,"PLF_561_00007537","PGF_09655255",,274,,"Transcriptional regulator, RpiR family",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4540",,,"PATRIC.562.123410.562.123410.con.0021.CDS.10507.11355.fwd","PATRIC","CDS",10507,11355,849,"+",,"PLF_561_00005342","PGF_08225224",,282,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4541",,,"PATRIC.562.123410.562.123410.con.0021.CDS.11441.11776.rev","PATRIC","CDS",11441,11776,336,"-",,"PLF_561_00005352","PGF_04791517",,111,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4542",,,"PATRIC.562.123410.562.123410.con.0021.CDS.12009.12341.fwd","PATRIC","CDS",12009,12341,333,"+",,"PLF_561_00051007","PGF_01644116",,110,,"Relaxosome component",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4543",,,"PATRIC.562.123410.562.123410.con.0021.CDS.12353.15064.fwd","PATRIC","CDS",12353,15064,2712,"+",,"PLF_561_00020209","PGF_00253070",,903,,"Relaxase",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4526",,,"PATRIC.562.123410.562.123410.con.0021.CDS.1381.1614.fwd","PATRIC","CDS",1381,1614,234,"+",,"PLF_561_00003673","PGF_00064362",,77,,"UPF0401 protein YkfF",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4544",,,"PATRIC.562.123410.562.123410.con.0021.CDS.15168.15563.fwd","PATRIC","CDS",15168,15563,396,"+",,"PLF_561_00005011","PGF_07562131",,131,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4545",,,"PATRIC.562.123410.562.123410.con.0021.CDS.15649.15801.fwd","PATRIC","CDS",15649,15801,153,"+",,"PLF_561_00008903","PGF_08225224",,50,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4546",,,"PATRIC.562.123410.562.123410.con.0021.CDS.15913.16452.fwd","PATRIC","CDS",15913,16452,540,"+",,,"PGF_08225224",,179,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4547",,,"PATRIC.562.123410.562.123410.con.0021.CDS.16424.17197.rev","PATRIC","CDS",16424,17197,774,"-",,"PLF_561_00005227","PGF_01082199",,257,,"Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id","GO:0050300|aminoglycoside 6-kinase activity"
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4527",,,"PATRIC.562.123410.562.123410.con.0021.CDS.1673.3631.fwd","PATRIC","CDS",1673,3631,1959,"+",,"PLF_561_00004161","PGF_08225224",,652,,"hypothetical protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4548",,,"PATRIC.562.123410.562.123410.con.0021.CDS.17190.20195.rev","PATRIC","CDS",17190,20195,3006,"-",,"PLF_561_00015082","PGF_01000105",,1001,,"Mobile element protein",
"Escherichia coli Escherichia coli 19Y000018","562.123410","562.123410.con.0021","fig|562.123410.peg.4550",,,"PATRIC.562.123410.562.123410.con.0021.CDS.21099.21959.fwd","PATRIC","CDS",21099,21959,861,"+",,"PLF_561_00004782","PGF_01031760",,286,,"Class A beta-lactamase (EC 3.5.2.6) => TEM family","GO:0008800|beta-lactamase activity"
